row_id,speaker_id,sentence_id,repetition_index,token_index,phoneme_label,wav_path,onset,offset,start_frame,stop_frame
5334,AR,FRcorp36,1,16,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp36.wav,1.59,1.62,79,81
5335,AR,FRcorp36,1,17,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp36.wav,1.62,1.65,81,83
5336,AR,FRcorp36,1,18,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp36.wav,1.65,1.78,82,89
5337,AR,FRcorp36,1,19,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp36.wav,1.78,1.82,89,91
5338,AR,FRcorp36,1,20,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp36.wav,1.82,1.93,91,97
5339,AR,FRcorp37,1,2,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,0.49,0.53,24,27
5340,AR,FRcorp37,1,3,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,0.53,0.62,26,31
5341,AR,FRcorp37,1,4,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,0.62,0.7,31,35
5342,AR,FRcorp37,1,5,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,0.7,0.8,35,40
5343,AR,FRcorp37,1,6,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,0.8,0.93,40,47
5344,AR,FRcorp37,1,7,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,0.93,0.98,46,49
5345,AR,FRcorp37,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,0.98,1.02,49,51
5346,AR,FRcorp37,1,9,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.02,1.08,51,54
5347,AR,FRcorp37,1,10,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.08,1.16,54,58
5348,AR,FRcorp37,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.16,1.26,57,63
5349,AR,FRcorp37,1,12,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.26,1.34,63,67
5350,AR,FRcorp37,1,13,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.34,1.45,67,73
5351,AR,FRcorp37,1,14,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.45,1.61,72,81
5352,AR,FRcorp37,1,15,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.61,1.74,80,87
5353,AR,FRcorp37,1,17,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.8,1.9,90,95
5354,AR,FRcorp37,1,18,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.9,1.98,95,99
5355,AR,FRcorp37,1,19,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,1.98,2.07,99,104
5356,AR,FRcorp37,1,20,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.07,2.19,103,110
5357,AR,FRcorp37,1,21,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.19,2.31,109,116
5358,AR,FRcorp37,1,22,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.31,2.36,115,118
5359,AR,FRcorp37,1,23,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.36,2.42,117,121
5360,AR,FRcorp37,1,24,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.42,2.45,121,123
5361,AR,FRcorp37,1,25,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.45,2.54,122,127
5362,AR,FRcorp37,1,26,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.54,2.73,127,137
5363,AR,FRcorp37,1,27,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.73,2.81,136,141
5364,AR,FRcorp37,1,28,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.81,2.89,140,145
5365,AR,FRcorp37,1,29,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,2.89,3.05,144,153
5366,AR,FRcorp37,1,30,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp37.wav,3.05,3.18,152,159
5367,AR,FRcorp38,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,0.43,0.52,21,26
5368,AR,FRcorp38,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,0.52,0.61176,26,31
5369,AR,FRcorp38,1,4,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,0.61176,0.75,30,38
5370,AR,FRcorp38,1,5,e,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,0.75,0.8,37,40
5371,AR,FRcorp38,1,6,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,0.8,0.86726,40,44
5372,AR,FRcorp38,1,7,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,0.86726,0.94,43,47
5373,AR,FRcorp38,1,8,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,0.94,1.01,46,51
5374,AR,FRcorp38,1,9,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,1.01,1.07,50,54
5375,AR,FRcorp38,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,1.07,1.14,53,57
5376,AR,FRcorp38,1,11,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,1.14,1.17,56,59
5377,AR,FRcorp38,1,12,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,1.17,1.21094,58,61
5378,AR,FRcorp38,1,13,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,1.21094,1.34,60,67
5379,AR,FRcorp38,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,1.34,1.38,67,69
5380,AR,FRcorp38,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp38.wav,1.38,1.48,69,74
5381,AR,FRcorp39,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.3,0.38,15,19
5382,AR,FRcorp39,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.38,0.46,19,23
5383,AR,FRcorp39,1,4,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.46,0.56,23,29
5384,AR,FRcorp39,1,5,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.56,0.65595,28,33
5385,AR,FRcorp39,1,6,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.65595,0.81,32,41
5386,AR,FRcorp39,1,7,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.81,0.88,40,44
5387,AR,FRcorp39,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.88,0.93,44,47
5388,AR,FRcorp39,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,0.93,1.0,46,50
5389,AR,FRcorp39,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,1.0,1.03,50,52
5390,AR,FRcorp39,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,1.03,1.06,51,53
5391,AR,FRcorp39,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,1.06,1.2,53,60
5392,AR,FRcorp39,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,1.2,1.24,60,62
5393,AR,FRcorp39,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp39.wav,1.24,1.3,62,65
5394,AR,FRcorp40,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,0.42215,0.52,21,26
5395,AR,FRcorp40,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,0.52,0.61,26,31
5396,AR,FRcorp40,1,4,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,0.61,0.7186,30,36
5397,AR,FRcorp40,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,0.7186,0.83241,35,42
5398,AR,FRcorp40,1,6,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,0.83241,0.96249,41,49
5399,AR,FRcorp40,1,7,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,0.96249,1.02,48,51
5400,AR,FRcorp40,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,1.02,1.09,51,55
5401,AR,FRcorp40,1,9,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,1.09,1.12,54,57
5402,AR,FRcorp40,1,10,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,1.12,1.15,56,58
5403,AR,FRcorp40,1,11,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,1.15,1.29,57,65
5404,AR,FRcorp40,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,1.29,1.34,64,67
5405,AR,FRcorp40,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp40.wav,1.34,1.45,67,73
5406,AR,FRcorp41,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.35,0.43,17,22
5407,AR,FRcorp41,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.43,0.52,21,26
5408,AR,FRcorp41,1,4,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.52,0.61,26,31
5409,AR,FRcorp41,1,5,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.61,0.69869,30,35
5410,AR,FRcorp41,1,6,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.69869,0.79,34,40
5411,AR,FRcorp41,1,7,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.79,0.8635,39,44
5412,AR,FRcorp41,1,8,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.8635,0.96051,43,49
5413,AR,FRcorp41,1,9,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,0.96051,1.03,48,52
5414,AR,FRcorp41,1,10,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,1.03,1.07,51,54
5415,AR,FRcorp41,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,1.07,1.13,53,57
5416,AR,FRcorp41,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,1.13,1.16,56,58
5417,AR,FRcorp41,1,13,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,1.16,1.19,57,60
5418,AR,FRcorp41,1,14,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,1.19,1.32,59,66
5419,AR,FRcorp41,1,15,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,1.32,1.36,66,68
5420,AR,FRcorp41,1,16,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp41.wav,1.36,1.42254,68,72
5421,AR,FRcorp42,1,2,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.42,0.5,21,25
5422,AR,FRcorp42,1,3,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.5,0.58,25,29
5423,AR,FRcorp42,1,4,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.58,0.67,28,34
5424,AR,FRcorp42,1,5,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.67,0.75,33,38
5425,AR,FRcorp42,1,6,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.75,0.87,37,44
5426,AR,FRcorp42,1,7,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.87,0.91,43,46
5427,AR,FRcorp42,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.91,0.94,45,47
5428,AR,FRcorp42,1,9,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.94,0.99,46,50
5429,AR,FRcorp42,1,10,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,0.99,1.07,49,54
5430,AR,FRcorp42,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.07,1.18,53,59
5431,AR,FRcorp42,1,12,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.18,1.25,58,63
5432,AR,FRcorp42,1,13,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.25,1.4,62,70
5433,AR,FRcorp42,1,14,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.4,1.53,70,77
5434,AR,FRcorp42,1,15,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.53,1.67,76,84
5435,AR,FRcorp42,1,17,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.77,1.88,88,94
5436,AR,FRcorp42,1,18,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.88,1.94,93,97
5437,AR,FRcorp42,1,19,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,1.94,2.09,97,105
5438,AR,FRcorp42,1,20,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.09,2.26,104,113
5439,AR,FRcorp42,1,21,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.26,2.39,112,120
5440,AR,FRcorp42,1,22,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.39,2.43,119,122
5441,AR,FRcorp42,1,23,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.43,2.49,121,125
5442,AR,FRcorp42,1,24,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.49,2.54,124,127
5443,AR,FRcorp42,1,25,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.54,2.68,127,134
5444,AR,FRcorp42,1,26,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.68,2.8,134,140
5445,AR,FRcorp42,1,27,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.8,2.89,140,145
5446,AR,FRcorp42,1,28,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.89,2.97,144,149
5447,AR,FRcorp42,1,29,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,2.97,3.1,148,155
5448,AR,FRcorp42,1,30,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp42.wav,3.1,3.27,155,164
5449,AR,FRcorp43,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.36,0.43,18,22
5450,AR,FRcorp43,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.43,0.54342,21,28
5451,AR,FRcorp43,1,4,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.54342,0.6986,27,35
5452,AR,FRcorp43,1,5,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.6986,0.76223,34,39
5453,AR,FRcorp43,1,6,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.76223,0.83703,38,42
5454,AR,FRcorp43,1,7,ʁ̥,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.83703,0.92,41,46
5455,AR,FRcorp43,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.92,0.96,46,48
5456,AR,FRcorp43,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,0.96,1.03,48,52
5457,AR,FRcorp43,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,1.03,1.06,51,53
5458,AR,FRcorp43,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,1.06,1.09,53,55
5459,AR,FRcorp43,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,1.09,1.24,54,62
5460,AR,FRcorp43,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,1.24,1.28,62,64
5461,AR,FRcorp43,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp43.wav,1.28,1.33722,64,67
5462,AR,FRcorp44,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.22,0.31,11,16
5463,AR,FRcorp44,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.31,0.43,15,22
5464,AR,FRcorp44,1,4,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.43,0.60162,21,31
5465,AR,FRcorp44,1,5,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.60162,0.65,30,33
5466,AR,FRcorp44,1,6,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.65,0.74,32,37
5467,AR,FRcorp44,1,7,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.74,0.79,37,40
5468,AR,FRcorp44,1,8,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.79,0.85,39,43
5469,AR,FRcorp44,1,9,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.85,0.88,42,44
5470,AR,FRcorp44,1,10,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.88,0.92,44,46
5471,AR,FRcorp44,1,11,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,0.92,1.06,46,53
5472,AR,FRcorp44,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,1.06,1.11,53,56
5473,AR,FRcorp44,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp44.wav,1.11,1.16,55,58
5474,AR,FRcorp45,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.32,0.41,16,21
5475,AR,FRcorp45,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.41,0.51,20,26
5476,AR,FRcorp45,1,4,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.51,0.58,25,29
5477,AR,FRcorp45,1,5,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.58,0.69,28,35
5478,AR,FRcorp45,1,6,v,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.69,0.75,34,38
5479,AR,FRcorp45,1,7,ɑ̰̃,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.75,0.86,37,43
5480,AR,FRcorp45,1,8,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.86,0.92,43,46
5481,AR,FRcorp45,1,9,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.92,0.98,46,49
5482,AR,FRcorp45,1,10,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,0.98,1.01,49,51
5483,AR,FRcorp45,1,11,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,1.01,1.05,50,53
5484,AR,FRcorp45,1,12,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,1.05,1.18,52,59
5485,AR,FRcorp45,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,1.18,1.23,58,62
5486,AR,FRcorp45,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp45.wav,1.23,1.28,61,64
5487,AR,FRcorp46,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp46.wav,0.36,0.43,18,22
5488,AR,FRcorp46,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp46.wav,0.43,0.53,21,27
5489,AR,FRcorp46,1,4,ʒ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp46.wav,0.53,0.61,26,31
5490,AR,FRcorp46,1,5,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp46.wav,0.61,0.67,30,34
5491,AR,FRcorp46,1,6,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AR/ar_fra_list1_FRcorp46.wav,0.67,0.72,33,36
